Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
07/07/2026,14:16:39:960,38.904343,-77.006513,12,13,387170,1,0,0,0,0,0,-63.5,-63.5,,,538,1935.850000,20,15,A,1,1,1,0,0,2324216,18.9,-88.53,-88.53,-11.02,15.11,-88.57,-88.57,-11.05,14.71,0,15.9,-88.04,-88.04,-11.07,17.13,-88.38,-88.38,-11.23,16.29,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:18:16:614,38.905081,-77.005540,13,14,387170,1,0,0,0,0,0,-66,-66,,,538,1935.850000,20,15,A,1,1,1,0,0,2324168,18.9,-90.15,-90.15,-11.07,13.83,-90.23,-90.23,-11.14,12.34,0,14.03,-91.21,-91.21,-11.25,12,-90.49,-90.49,-10.85,13.38,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:19:56:248,38.905220,-77.005392,14,15,387170,1,0,0,0,0,0,-50.5,-50.5,,,538,1935.850000,20,15,A,1,1,1,0,0,2324072,18.89,-75.27,-75.27,-11.34,10.06,-75.35,-75.35,-11.36,10.24,0,11.15,-75.62,-75.62,-11.36,10.79,-75.41,-75.41,-11.26,11.04,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:21:42:568,38.904368,-77.006567,15,16,387170,1,0,0,0,0,0,-53,-53,,,538,1935.850000,20,15,A,1,1,1,0,0,2324020,18.89,-77.66,-77.66,-10.81,22.28,-77.66,-77.66,-10.83,21.21,32,22.27,-77.35,-77.35,-10.88,20.09,-77.56,-77.56,-10.97,21.41,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:23:22:339,38.903919,-77.007210,16,17,387170,1,0,0,0,0,0,-55.3,-55.3,,,538,1935.850000,20,15,A,1,1,1,0,0,2323960,18.89,-80.33,-80.33,-11.03,15.5,-80.35,-80.35,-11.04,15.07,0,16.28,-80.03,-80.03,-11.27,14.68,-80.24,-80.24,-11.31,15.67,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:25:04:658,38.903554,-77.007686,17,18,387170,1,0,0,0,0,0,-59,-59,,,538,1935.850000,20,15,A,1,1,1,0,0,2323976,18.89,-84.4,-84.4,-11.56,8.25,-84.4,-84.4,-11.6,8.53,0,9.39,-84.07,-84.07,-11.48,9.72,-84.29,-84.29,-11.63,9.5,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:26:37:787,38.904012,-77.007012,18,19,387170,1,0,0,0,0,0,-75.8,-75.8,,,538,1935.850000,20,15,A,1,2,1,0,0,2323912,18.89,-104.32,-104.32,-13.08,2.41,-104.91,-104.91,-13.44,1.53,256,2.77,-100.72,-100.72,-12.06,6.18,-102.95,-102.95,-13.54,4.27,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:26:37:787,38.904012,-77.007012,18,19,387170,1,0,0,0,0,0,-75.8,-75.8,,,101,1935.850000,20,15,A,1,2,1,0,0,2323896,18.89,-109.63,-109.63,-18.38,-5.94,-110.64,-110.64,-19.17,-8.02,96,-7.13,-105.66,-105.66,-17,-8.67,-108.08,-108.08,-18.66,-7.44,744394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:28:17:947,38.903389,-77.007795,19,20,387170,1,0,0,0,0,0,-59.3,-59.3,,,538,1935.850000,20,15,A,1,1,1,0,0,2323896,18.89,-84.86,-84.86,-11.49,8.95,-85.04,-85.04,-11.6,8.51,0,9.72,-84.53,-84.53,-11.79,9.59,-84.81,-84.81,-11.85,9.68,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:29:59:089,38.903202,-77.008056,20,21,387170,1,0,0,0,0,0,-61.4,-61.4,,,538,1935.850000,20,15,A,1,1,1,0,0,2323832,18.89,-87.01,-87.01,-12.15,4.97,-87.17,-87.17,-12.19,5.13,0,5.95,-88.01,-88.01,-12.89,3.91,-87.36,-87.36,-12.31,5.28,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:31:36:815,38.903202,-77.008003,21,22,387170,1,0,0,0,0,0,-63.8,-63.8,,,538,1935.850000,20,15,A,1,1,1,0,0,2323736,18.89,-89.6,-89.6,-11.9,6.19,-89.67,-89.67,-11.91,6.71,0,7.44,-90.02,-90.02,-12.69,5.87,-89.76,-89.76,-12.29,6.9,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:33:12:292,38.903683,-77.007368,22,23,387170,1,0,0,0,0,0,-71.7,-71.7,,,538,1935.850000,20,15,A,1,1,1,0,0,2323704,18.89,-96.92,-96.92,-11.45,9.16,-96.83,-96.83,-11.44,9.83,32,10.49,-96.95,-96.95,-11.6,9.57,-96.9,-96.9,-11.53,10.17,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:34:47:914,38.903561,-77.007499,23,24,387170,1,0,0,0,0,0,-67.7,-67.7,,,538,1935.850000,20,15,A,1,1,1,0,0,2323668,18.89,-92.45,-92.45,-10.93,18.01,-92.34,-92.34,-10.95,17.54,0,18.67,-92.26,-92.26,-10.92,19.64,-92.35,-92.35,-10.98,18.96,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:36:17:378,38.903168,-77.007997,24,25,387170,1,0,0,0,0,0,-77.5,-77.5,,,538,1935.850000,20,15,A,1,2,1,0,0,2323640,18.89,-105.34,-105.34,-14.11,-0.01,-105.81,-105.81,-14.5,-0.64,0,-0.21,-105.6,-105.6,-14.61,-0.22,-105.58,-105.58,-14.49,-0.22,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:36:17:378,38.903168,-77.007997,24,25,387170,1,0,0,0,0,0,-77.5,-77.5,,,101,1935.850000,20,15,A,1,2,1,0,0,2323640,18.89,-106.38,-106.38,-15.15,-1.23,-106.98,-106.98,-15.67,-1.5,32,-1.95,-106.18,-106.18,-15.2,-1.36,-106.5,-106.5,-15.42,-1.76,424394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:37:42:373,38.903454,-77.007606,25,26,387170,1,0,0,0,0,0,-74.7,-74.7,,,538,1935.850000,20,15,A,1,1,1,0,0,2323640,18.89,-100.33,-100.33,-11.29,11.66,-100.46,-100.46,-11.36,10.57,0,12.09,-99.73,-99.73,-11.7,9.7,-100.17,-100.17,-11.81,11.09,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:37:42:373,38.903594,-77.007435,26,27,387170,1,0,0,0,0,0,-73.6,-73.6,,,538,1935.850000,20,15,A,1,1,1,0,0,2323640,18.89,-99.31,-99.31,-11.26,11.7,-99.32,-99.32,-11.27,11.53,0,12.62,-98.41,-98.41,-11.52,9.7,-99,-99,-11.75,11.31,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:37:42:373,38.903733,-77.007263,27,28,387170,1,0,0,0,0,0,-72,-72,,,538,1935.850000,20,15,A,1,1,1,0,0,2323640,18.89,-97.1,-97.1,-11.14,13.36,-97.1,-97.1,-11.16,13.12,0,14.24,-96.57,-96.57,-11.1,11.36,-96.93,-96.93,-11.29,13.01,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:37:42:373,38.903873,-77.007092,28,29,387170,1,0,0,0,0,0,-70.4,-70.4,,,538,1935.850000,20,15,A,1,1,1,0,0,2323640,18.89,-95.2,-95.2,-11.04,15.11,-95.23,-95.23,-11.08,14.15,0,15.6,-95.15,-95.15,-11.25,11.64,-95.19,-95.19,-11.21,13.89,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:39:13:707,38.904166,-77.006708,29,30,387170,1,0,0,0,0,0,-92.1,-92.1,,,538,1935.850000,20,15,A,1,1,1,0,0,2323592,18.89,-118.95,-118.95,-12.97,2.41,-118.71,-118.71,-13.21,2.08,0,3.04,-118.85,-118.85,-13.14,4.51,-118.84,-118.84,-13.12,3.46,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:40:35:623,38.903798,-77.007121,30,31,387170,1,0,0,0,0,0,-76.2,-76.2,,,538,1935.850000,20,15,A,1,1,1,0,0,2323496,18.89,-102.69,-102.69,-12.11,5.1,-102.42,-102.42,-12.1,5.29,0,6.1,-101.65,-101.65,-12.07,7.05,-102.24,-102.24,-12.38,6.42,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:42:00:908,38.903750,-77.007185,31,32,387170,1,0,0,0,0,0,-76.7,-76.7,,,538,1935.850000,20,15,A,1,2,1,0,0,2323512,18.89,-102.93,-102.93,-12.37,3.92,-102.98,-102.98,-12.46,3.82,0,4.77,-103.62,-103.62,-13.36,2.94,-103.16,-103.16,-12.8,4.16,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:42:00:908,38.903750,-77.007185,31,32,387170,1,0,0,0,0,0,-76.7,-76.7,,,101,1935.850000,20,15,A,1,2,1,0,0,2323496,18.89,-108.09,-108.09,-17.52,-5.34,-107.82,-107.82,-17.3,-4.93,0,-5.72,-103.84,-103.84,-13.58,-6.01,-106.12,-106.12,-15.77,-5.56,084394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:43:19:112,38.903701,-77.007249,32,33,387170,1,0,0,0,0,0,-75.2,-75.2,,,538,1935.850000,20,15,A,1,1,1,0,0,2323416,18.89,-101.06,-101.06,-12.15,4.72,-101,-101,-12.2,4.79,0,5.65,-101.7,-101.7,-12.85,4.52,-101.23,-101.23,-12.38,5.29,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:44:47:566,38.903652,-77.007313,33,34,387170,1,0,0,0,0,0,-77.5,-77.5,,,538,1935.850000,20,15,A,1,1,1,0,0,2323380,18.89,-104.01,-104.01,-12.69,3.16,-104.11,-104.11,-12.82,2.7,32,3.72,-104.29,-104.29,-13.22,2.51,-104.13,-104.13,-12.98,3.31,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:46:08:569,38.903604,-77.007377,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:47:32:434,38.903555,-77.007441,35,36,387170,1,0,0,0,0,0,-78.2,-78.2,,,538,1935.850000,20,15,A,1,2,1,0,0,2323320,18.89,-104.88,-104.88,-12.94,2.22,-104.91,-104.91,-12.94,2.68,0,3.24,-105.34,-105.34,-13.63,2.3,-105.03,-105.03,-13.24,2.94,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:47:32:434,38.903555,-77.007441,35,36,387170,1,0,0,0,0,0,-78.2,-78.2,,,101,1935.850000,20,15,A,1,2,1,0,0,2323304,18.89,-109.04,-109.04,-17.1,-4.01,-109.43,-109.43,-17.45,-4.2,0,-4.96,-108.89,-108.89,-17.18,-4.75,-109.12,-109.12,-17.33,-4.89,384394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:48:55:738,38.903507,-77.007505,36,37,387170,1,0,0,0,0,0,-75.4,-75.4,,,538,1935.850000,20,15,A,1,2,1,0,0,2323288,18.89,-101.6,-101.6,-12.47,3.59,-101.78,-101.78,-12.56,3.58,0,4.48,-102,-102,-13,3.32,-101.78,-101.78,-12.73,4.09,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:48:55:738,38.903507,-77.007505,36,37,387170,1,0,0,0,0,0,-75.4,-75.4,,,101,1935.850000,20,15,A,1,2,1,0,0,2323288,18.89,-107.05,-107.05,-17.92,-5.79,-106.81,-106.81,-17.59,-4.96,0,-5.94,-106.17,-106.17,-17.17,-4.47,-111.11,-111.11,-22.05,-4.47,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:50:21:384,38.903458,-77.007569,37,38,387170,1,0,0,0,0,0,-76.9,-76.9,,,538,1935.850000,20,15,A,1,2,1,0,0,2323256,18.89,-103.56,-103.56,-12.68,3,-103.62,-103.62,-12.74,3.18,0,3.94,-103.57,-103.57,-13.28,3.75,-103.59,-103.59,-13.09,3.88,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:50:21:384,38.903458,-77.007569,37,38,387170,1,0,0,0,0,0,-76.9,-76.9,,,101,1935.850000,20,15,A,1,2,1,0,0,2323256,18.89,-108.13,-108.13,-17.26,-4.26,-108.43,-108.43,-17.54,-4.32,0,-5.13,-109.34,-109.34,-19.04,-6.65,-108.59,-108.59,-18.09,-5.6,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:51:40:466,38.903409,-77.007633,38,39,387170,1,0,0,0,0,0,-79.2,-79.2,,,538,1935.850000,20,15,A,1,2,1,0,0,2323212,18.89,-105.19,-105.19,-11.88,6.04,-105.03,-105.03,-11.81,6.51,0,7.27,-105.2,-105.2,-12.65,5.58,-105.14,-105.14,-12.36,6.66,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,14:51:40:466,38.903409,-77.007633,38,39,387170,1,0,0,0,0,0,-79.2,-79.2,,,101,1935.850000,20,15,A,1,2,1,0,0,2323220,18.89,-113.28,-113.28,-19.96,-8.47,-113.66,-113.66,-20.44,-9.61,0,-9.08,-108.14,-108.14,-15.59,-8.28,-110.91,-110.91,-18.12,-8.07,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:33:16:150,38.903798,-77.007121,77,78,387170,1,0,0,0,0,0,-81.9,-81.9,,,538,1935.850000,20,15,A,1,2,1,0,0,2322040,18.88,-109.24,-109.24,-13.16,1.86,-108.86,-108.86,-12.94,2.92,0,3.18,-108.89,-108.89,-13.61,2.08,-109,-109,-13.48,2.79,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:33:16:150,38.903798,-77.007121,77,78,387170,1,0,0,0,0,0,-81.9,-81.9,,,101,1935.850000,20,15,A,1,2,1,0,0,2322056,18.88,-113.31,-113.31,-17.23,-4.16,-112.42,-112.42,-16.48,-4.17,0,-4.86,-113.33,-113.33,-18.05,-5.71,-115.13,-115.13,-19.6,-5.3,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:34:39:737,38.903304,-77.007771,78,79,387170,1,0,0,0,0,0,-82.7,-82.7,,,538,1935.850000,20,15,A,1,1,1,0,0,2321972,18.88,-109.32,-109.32,-12.6,3.37,-109.63,-109.63,-12.87,2.93,32,4,-108.62,-108.62,-12.47,4.47,-109.18,-109.18,-12.84,4.17,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:36:04:960,38.902936,-77.008170,79,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,15:37:32:643,38.903464,-77.007464,80,81,387170,1,0,0,0,0,0,-89.7,-89.7,,,538,1935.850000,20,15,A,1,1,1,0,0,2322004,18.88,-117.71,-117.71,-14.05,0.12,-118.27,-118.27,-15.15,-1.37,224,-0.82,-118.17,-118.17,-14.94,-0.26,-118.04,-118.04,-14.76,-0.65,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:38:58:572,38.903603,-77.007316,81,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,15:40:27:863,38.904033,-77.006762,82,83,387170,1,0,0,0,0,0,-87.9,-87.9,,,538,1935.850000,20,15,A,1,1,1,0,0,2321928,18.88,-114.13,-114.13,-12.07,5.7,-114.1,-114.1,-12.16,5.32,0,6.41,-112.91,-112.91,-11.61,7.77,-113.69,-113.69,-12.16,6.88,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:41:44:431,38.903806,-77.007077,83,84,387170,1,0,0,0,0,0,-88.6,-88.6,,,538,1935.850000,20,15,A,1,1,1,0,0,2321740,18.88,-115.54,-115.54,-12.96,2.94,-116.08,-116.08,-13.26,2.56,128,3.56,-116.48,-116.48,-14.51,1.09,-116.01,-116.01,-13.8,2.7,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:43:20:530,38.903951,-77.007006,84,85,387170,1,0,0,0,0,0,-81.3,-81.3,,,538,1935.850000,20,15,A,1,1,1,0,0,2321704,18.88,-106.82,-106.82,-11.95,6.51,-106.72,-106.72,-12.06,6,0,7.25,-107.26,-107.26,-12.25,5.96,-106.92,-106.92,-12,6.82,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:44:59:550,38.904154,-77.006727,85,86,387170,1,0,0,0,0,0,-72.9,-72.9,,,538,1935.850000,20,15,A,1,1,1,0,0,2321748,18.88,-97.27,-97.27,-11.52,8.34,-97.58,-97.58,-11.64,7.72,0,9.03,-98.44,-98.44,-11.51,8.7,-97.72,-97.72,-11.2,8.94,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:46:31:255,38.904251,-77.006680,86,87,387170,1,0,0,0,0,0,-73.7,-73.7,,,538,1935.850000,20,15,A,1,1,1,0,0,2321656,18.88,-98.02,-98.02,-11.04,14.61,-98.09,-98.09,-11.06,14.51,0,15.56,-98.72,-98.72,-11.23,12.7,-98.26,-98.26,-10.94,14.52,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:47:55:499,38.903563,-77.007486,87,88,387170,1,0,0,0,0,0,-80.2,-80.2,,,538,1935.850000,20,15,A,1,1,1,0,0,2321588,18.87,-106.15,-106.15,-12.31,4.38,-106.4,-106.4,-12.47,3.92,0,5.05,-107.2,-107.2,-13.34,3.32,-106.55,-106.55,-12.69,4.5,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:49:26:509,38.903263,-77.007828,88,89,387170,1,0,0,0,0,0,-73.1,-73.1,,,538,1935.850000,20,15,A,1,1,1,0,0,2321552,18.87,-97.66,-97.66,-11.08,13.76,-97.72,-97.72,-11.1,13.49,32,14.63,-98,-98,-11.17,15.49,-97.79,-97.79,-11.04,14.87,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:50:56:462,38.902989,-77.008204,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,15:52:34:656,38.902391,-77.008938,90,91,387170,1,0,0,0,0,0,-63.1,-63.1,,,538,1935.850000,20,15,A,1,2,1,0,0,2321516,18.87,-89.17,-89.17,-12.16,4.91,-88.85,-88.85,-12.08,5.76,0,6.23,-89.23,-89.23,-12.52,5.81,-89.07,-89.07,-12.3,6.09,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:52:34:656,38.902391,-77.008938,90,91,387170,1,0,0,0,0,0,-63.1,-63.1,,,101,1935.850000,20,15,A,1,2,1,0,0,2321512,18.87,-95.06,-95.06,-18.05,-6.07,-95.1,-95.1,-18.35,-6.84,0,-6.82,-93.28,-93.28,-16.57,-6.88,-94.39,-94.39,-17.62,-6.56,424394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:53:58:123,38.902260,-77.009075,91,92,387170,1,0,0,0,0,0,-78.8,-78.8,,,538,1935.850000,20,15,A,1,1,1,0,0,2321496,18.87,-103.5,-103.5,-11.62,7.51,-103.66,-103.66,-11.75,6.91,0,8.2,-105.1,-105.1,-12.33,4.69,-104.01,-104.01,-11.56,7.03,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:55:23:775,38.902834,-77.008284,92,93,387170,1,0,0,0,0,0,-83.9,-83.9,,,538,1935.850000,20,15,A,1,1,1,0,0,2321392,18.87,-110.06,-110.06,-12.94,2.31,-110.02,-110.02,-12.89,3.07,0,3.48,-111.7,-111.7,-13.86,1.04,-110.51,-110.51,-12.93,2.74,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:56:44:868,38.902616,-77.008524,93,94,387170,1,0,0,0,0,0,-83.4,-83.4,,,538,1935.850000,20,15,A,1,2,1,0,0,2321416,18.87,-109.48,-109.48,-13.24,1.37,-109.77,-109.77,-13.24,2.13,0,2.52,-111.74,-111.74,-14.25,0.44,-110.19,-110.19,-13.12,1.96,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,,,
07/07/2026,15:56:44:868,38.902616,-77.008524,93,94,387170,1,0,0,0,0,0,-83.4,-83.4,,,101,1935.850000,20,15,A,1,2,1,0,0,2321420,18.87,-112.33,-112.33,-16.1,-2.44,-113.75,-113.75,-17.21,-4.07,0,-3.95,-114,-114,-16.51,-3.69,-113.29,-113.29,-16.21,-3.88,784394,,,,Stand Alone,15,1937.500000,,,,,,0C04080010275F6000000000,12,04,08,00,10,39,5F6000000000,,
