Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Bandwidth,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,Cell Id,DSS,Ref Signal - Timeoffset,Ref Signal - Timeoffset (msec),Ref Signal - Delay Spread,Ref Signal - Received Power,Adjusted Ref Signal - Received Power,Ref Signal - Received Quality,Ref Signal - CINR,Sync Signal - Timeoffset,Sync Signal - Timeoffset (msec),Primary Sync Channel Received Power,Adjusted Primary Sync Channel Received Power,Primary Sync Channel Received Quality,Secondary Sync Channel Received Power,Secondary Sync Channel Received Quality,Sync Channel - CINR,MIB Decoded Number Of Antenna Ports,dl-Bandwidth,phich-Duration,phich-Resource,systemFrameNumber,schedulingInfo,LTE-M,cellIdentity,mnc,mcc,cellReservedForOperatorUse,trackingAreaCode,cellBarred,intraFreqReselection,csg-Indication,csg-Identity,q-RxLevMinOffset,freqBandIndicator,specialSubframePatterns,MIB,SIB1,SI,Frequency Offset
07/07/2026,14:03:08:803,38.903461,-77.007583,3,1,65886,6,20 MHz,0,0,0,-77.2,-77.2,496,1,287126,9.35,6,-99.02,-99.02,-6.54,14.31,287128,9.35,-99.57,-99.57,-0.27,-99.73,-0.29,11.74,4,5,0,2,82,0,No,227951874,260,310,1,20438,1,0,False,,,4,,A9480000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9FC00000,,
07/07/2026,14:03:08:803,38.903461,-77.007583,3,1,65886,6,20 MHz,0,0,0,-77.2,-77.2,191,1,287128,9.35,1,-125.04,-125.04,-32.55,-11.86,287092,9.34,-110.18,-110.18,-10.86,-111.19,-11.67,-10.9,0,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:03:08:803,38.903461,-77.007583,3,1,65886,6,20 MHz,0,0,0,-77.2,-77.2,193,1,287111,9.35,9,-114.62,-114.62,-22.14,-15.59,287128,9.35,-99.57,-99.57,-0.26,-108.83,-9.39,0.59,4,5,0,2,31,0,No,33510401,260,310,1,20438,1,0,False,,,4,,A87C0000,684C424C14FD61FF540182350C6020610B089860DAB05CFE4A30100E016C8000,,
07/07/2026,14:03:08:803,38.903461,-77.007583,3,1,66086,4,10 MHz,0,0,0,-84,-84,186,1,287125,9.35,8,-99.46,-99.46,-3.93,22.13,287133,9.35,-104.47,-104.47,-0.5,-104.05,-0.46,9.27,1,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:03:08:803,38.903461,-77.007583,3,1,65711,5,15 MHz,0,0,0,-61.41,-61.41,331,1,287131,9.35,1,-93.68,-93.68,-12.3,28.2,287131,9.35,-90.11,-90.11,-0.01,-90.07,0,26.4,2,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:04:14:421,38.903602,-77.007393,4,2,65886,6,20 MHz,0,0,0,-71.5,-71.5,496,1,287121,9.35,4,-104.46,-104.46,-11.87,8.65,287105,9.35,-103.95,-103.95,-0.56,-104.04,-0.65,8.22,4,5,0,2,82,0,No,227951874,260,310,1,20438,1,0,False,,,4,,A9480000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9FC00000,,
07/07/2026,14:04:14:421,38.903602,-77.007393,4,2,65886,6,20 MHz,0,0,0,-71.5,-71.5,193,1,287102,9.35,45,-113.6,-113.6,-21.02,-9.16,287106,9.35,-103.95,-103.95,-0.56,-111.48,-8.09,0.29,4,5,0,2,31,0,No,33510401,260,310,1,20438,1,0,False,,,4,,A87C0000,684C424C14FD61FF540182350C6020610B089860DAB05CFE4A30100E016C8000,,
07/07/2026,14:04:14:421,38.903602,-77.007393,4,2,65886,6,20 MHz,0,0,0,-71.5,-71.5,191,1,287121,9.35,0,-127.32,-127.32,-34.75,-23.37,287122,9.35,-113.45,-113.45,-10.03,-114.75,-11.34,-10.25,0,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:04:14:421,38.903602,-77.007393,4,2,66086,4,10 MHz,0,0,0,-81.8,-81.8,186,1,287119,9.35,10,-97.67,-97.67,-5.76,26.62,287119,9.35,-101.34,-101.34,-0.53,-101.23,-0.51,8.92,1,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:04:14:421,38.903602,-77.007393,4,2,65711,5,15 MHz,0,0,0,-64.61,-64.61,331,1,287122,9.35,4,-97.78,-97.78,-13.37,26.1,287124,9.35,-94.82,-94.82,-0.03,-94.9,-0.04,20.37,2,,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:05:48:098,38.903743,-77.007202,5,3,65711,5,15 MHz,0,0,0,-63.21,-63.21,331,1,287112,9.35,1,-96.5,-96.5,-13.41,26.72,287112,9.35,-92.57,-92.57,-0.01,-92.5,0,26.67,2,4,0,0,22,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,80580000,684C469016B001A5B80C9206A18880840C22AAC131FA1010096C7D8000000000,,
07/07/2026,14:05:48:098,38.903743,-77.007202,5,3,66086,4,10 MHz,0,0,0,-86.9,-86.9,186,1,287105,9.35,10,-102.44,-102.44,-4.07,21.18,287111,9.35,-102.3,-102.3,-0.07,-102.49,-0.08,17.15,1,3,0,2,23,0,No,168487903,410;100,310;313,1,4661,1,0,False,,,64,,685C0000,68CC42821989C402246B415D7BF02EBF8801840C2271C0F04C01308000000000,,
07/07/2026,14:05:48:098,38.903743,-77.007202,5,3,65886,6,20 MHz,0,0,0,-74.3,-74.3,496,1,287106,9.35,12,-101.59,-101.59,-7.1,17.58,287108,9.35,-106.83,-106.83,-0.24,-107.35,-0.48,10.64,4,5,0,2,82,0,No,,,,,,,,,,,,,,,,
