Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
07/07/2026,14:02:13:656,38.903461,-77.007583,5,6,423150,1,0,0,0,0,0,-76.2,-76.2,,,594,2115.750000,20,15,A,1,1,1,0,0,2324744,18.9,-100.45,-100.45,-10.81,25.13,-100.15,-100.15,-10.83,20.06,0,22.28,-100.94,-100.94,-10.84,18.44,-100.45,-100.45,-10.57,21.11,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:03:29:361,38.903566,-77.007441,6,7,423150,1,0,0,0,0,0,-71.2,-71.2,,,594,2115.750000,20,15,A,1,1,1,0,0,2324664,18.9,-95.17,-95.17,-10.8,30.73,-95.22,-95.22,-10.81,25.21,0,26.57,-96,-96,-10.86,25.3,-95.44,-95.44,-10.57,26.17,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:04:51:857,38.903672,-77.007298,7,8,423150,1,0,0,0,0,0,-79.1,-79.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2324660,18.9,-104.75,-104.75,-10.96,18.06,-104.15,-104.15,-11.04,15.15,0,17.24,-103.64,-103.64,-11.2,14.49,-104.17,-104.17,-11.41,16.03,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:06:08:325,38.903778,-77.007155,8,9,423150,1,0,0,0,0,0,-67.7,-67.7,,,594,2115.750000,20,15,A,1,1,1,0,0,2324568,18.9,-92.11,-92.11,-10.79,31.2,-92.18,-92.18,-10.79,34.33,32,31.01,-92.2,-92.2,-10.8,29.38,-92.16,-92.16,-10.78,30.43,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:07:33:456,38.903883,-77.007012,9,10,423150,1,0,0,0,0,0,-52.9,-52.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2324504,18.9,-77.57,-77.57,-10.79,32.05,-77.28,-77.28,-10.81,25.32,0,26.74,-77.33,-77.33,-10.79,25.59,-77.39,-77.39,-10.83,26.33,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:09:04:458,38.904355,-77.006319,10,11,423150,1,0,0,0,0,0,-48.9,-48.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2324472,18.9,-73.25,-73.25,-10.8,34.58,-73.21,-73.21,-10.79,34.06,0,34.31,-73.34,-73.34,-10.81,32.29,-73.27,-73.27,-10.76,33.57,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:10:31:349,38.904024,-77.006861,11,12,423150,1,0,0,0,0,0,-70.1,-70.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2324436,18.9,-95.48,-95.48,-10.8,29,-94.78,-94.78,-10.83,20.85,0,23.24,-94.26,-94.26,-10.84,22.05,-94.82,-94.82,-11.11,22.77,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:12:04:939,38.904472,-77.006287,12,13,423150,1,0,0,0,0,0,-68.5,-68.5,,,594,2115.750000,20,15,A,1,1,1,0,0,2324428,18.9,-93.52,-93.52,-10.8,30.28,-94.09,-94.09,-10.97,17.59,0,21.5,-92.8,-92.8,-11.07,18.18,-93.33,-93.33,-11.22,20.7,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:13:36:137,38.904166,-77.006710,13,14,434910,1,0,0,0,0,0,-90.3,-90.3,,,88,2174.550000,20,15,A,2,3,1,1,0,2377164,19.33,-113.16,-113.16,-11.31,10.67,-120.27,-120.27,-15.69,-1.67,0,4.61,-119.15,-119.15,-14.56,0,-116.29,-116.29,-12.32,3.42,4C6414,,,,,,,,,,,,,,,,,,,,,
07/07/2026,14:13:36:137,38.904166,-77.006710,13,14,434910,1,0,0,0,0,0,-90.3,-90.3,,,398,2174.550000,20,15,A,2,3,1,2,0,2447408,19.9,-117.62,-117.62,-11.99,6.77,-120.49,-120.49,-12.44,4.76,96,6.93,-118.77,-118.77,-11.78,6.67,-118.81,-118.81,-11.93,6.85,4C6404,,,,,,,,,,,,,,,,,,,,,
