Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
07/07/2026,14:16:38:617,38.904343,-77.006513,15,16,423150,1,0,0,0,0,0,-64.7,-64.7,,,594,2115.750000,20,15,A,1,1,1,0,0,2324280,18.9,-90.87,-90.87,-10.81,25.82,-90.09,-90.09,-10.94,19.19,0,21.34,-88.52,-88.52,-10.76,20.77,-89.71,-89.71,-11.4,21.09,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:18:15:360,38.905081,-77.005540,16,17,423150,1,0,0,0,0,0,-51.7,-51.7,,,594,2115.750000,20,15,A,1,1,1,0,0,2324216,18.9,-76.19,-76.19,-10.8,29.63,-76.13,-76.13,-10.8,24.64,0,26,-76.21,-76.21,-10.81,23.55,-76.17,-76.17,-10.79,25.06,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:19:54:913,38.905220,-77.005392,17,18,423150,1,0,0,0,0,0,-47.6,-47.6,,,594,2115.750000,20,15,A,1,1,1,0,0,2324152,18.9,-72.04,-72.04,-10.8,32.37,-72.04,-72.04,-10.8,32.1,0,30.43,-72.04,-72.04,-10.85,25.61,-72.04,-72.04,-10.83,28.25,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:21:41:380,38.904368,-77.006567,18,19,423150,1,0,0,0,0,0,-59.7,-59.7,,,594,2115.750000,20,15,A,1,1,1,0,0,2324116,18.9,-84.48,-84.48,-10.81,22.49,-84.34,-84.34,-10.94,17.83,32,20.79,-84.36,-84.36,-11.09,17.16,-84.42,-84.42,-11.06,18.9,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:23:21:040,38.903919,-77.007210,19,20,423150,1,0,0,0,0,0,-64.7,-64.7,,,594,2115.750000,20,15,A,1,1,1,0,0,2324136,18.9,-88.94,-88.94,-10.83,19.84,-89.79,-89.79,-11.09,14,0,20.44,-89.39,-89.39,-11.11,14.19,-89.39,-89.39,-11.07,15.86,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:25:03:340,38.903554,-77.007686,20,21,423150,1,0,0,0,0,0,-50.6,-50.6,,,594,2115.750000,20,15,A,1,1,1,0,0,2324024,18.89,-74.97,-74.97,-10.8,31.18,-75.07,-75.07,-10.79,29.69,32,29.25,-75.09,-75.09,-10.8,26.36,-75.04,-75.04,-10.77,28.11,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:26:36:452,38.904012,-77.007012,21,22,423150,1,0,0,0,0,0,-52.9,-52.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2323960,18.89,-77.07,-77.07,-10.79,34.94,-77.2,-77.2,-10.8,29.55,0,30.04,-77.4,-77.4,-10.79,25.91,-77.22,-77.22,-10.71,28.31,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:28:16:651,38.903389,-77.007795,22,23,423150,1,0,0,0,0,0,-77.5,-77.5,,,594,2115.750000,20,15,A,1,1,1,0,0,2323948,18.89,-105.96,-105.96,-11.99,6.57,-106.03,-106.03,-12.52,4.44,96,6.32,-101.83,-101.83,-11.68,8.94,-104.19,-104.19,-13.09,7.57,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:29:57:739,38.903202,-77.008056,23,24,423150,1,0,0,0,0,0,-64.3,-64.3,,,594,2115.750000,20,15,A,1,1,1,0,0,2323864,18.89,-88.26,-88.26,-10.81,22.78,-88.33,-88.33,-10.82,20.82,0,22.18,-89.08,-89.08,-10.93,19.86,-88.5,-88.5,-10.59,21.41,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:31:35:445,38.903202,-77.008003,24,25,423150,1,0,0,0,0,0,-66.6,-66.6,,,594,2115.750000,20,15,A,1,1,1,0,0,2323832,18.89,-89.93,-89.93,-10.81,25.74,-91.1,-91.1,-11,15.82,0,19.4,-91.52,-91.52,-10.98,15.24,-90.81,-90.81,-10.62,17.82,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:33:10:974,38.903683,-77.007368,25,26,423150,1,0,0,0,0,0,-54.4,-54.4,,,594,2115.750000,20,15,A,1,1,1,0,0,2323768,18.89,-78.52,-78.52,-10.79,31.26,-78.37,-78.37,-10.8,32.95,0,30.54,-78.99,-78.99,-10.79,28.07,-78.61,-78.61,-10.61,29.66,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:34:46:672,38.903561,-77.007499,26,27,423150,1,0,0,0,0,0,-71.6,-71.6,,,594,2115.750000,20,15,A,1,1,1,0,0,2323736,18.89,-96,-96,-10.8,27.86,-96.27,-96.27,-10.82,22.93,32,24.67,-96.06,-96.06,-10.8,22.49,-96.11,-96.11,-10.82,23.83,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:36:16:092,38.903168,-77.007997,27,28,423150,1,0,0,0,0,0,-66.8,-66.8,,,594,2115.750000,20,15,A,1,1,1,0,0,2323688,18.89,-90.79,-90.79,-10.79,31.06,-90.89,-90.89,-10.8,30.69,0,29.6,-91.5,-91.5,-10.81,26.78,-91.04,-91.04,-10.58,28.58,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:37:41:149,38.903454,-77.007606,28,29,423150,1,0,0,0,0,0,-67.1,-67.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2323688,18.89,-92.46,-92.46,-10.8,32.52,-94.09,-94.09,-11.27,11.88,0,29.52,-91.34,-91.34,-11.27,14.89,-92.54,-92.54,-11.84,15.67,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:39:12:379,38.904166,-77.006708,29,30,423150,1,0,0,0,0,0,-70.5,-70.5,,,594,2115.750000,20,15,A,1,1,1,0,0,2323600,18.89,-97.12,-97.12,-10.81,27.56,-94.48,-94.48,-11.5,8.94,0,11.75,-95.92,-95.92,-11.9,7.44,-95.71,-95.71,-11.58,9.94,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:40:34:532,38.903798,-77.007121,30,31,423150,1,0,0,0,0,0,-72.2,-72.2,,,594,2115.750000,20,15,A,1,1,1,0,0,2323528,18.89,-96.79,-96.79,-10.8,30.35,-96.43,-96.43,-10.8,25.02,32,26.25,-96.66,-96.66,-10.74,22.85,-96.62,-96.62,-10.74,24.86,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:41:59:547,38.903750,-77.007185,31,32,423150,1,0,0,0,0,0,-76.3,-76.3,,,594,2115.750000,20,15,A,1,1,1,0,0,2323576,18.89,-101.12,-101.12,-10.81,23.97,-101.16,-101.16,-10.83,19.46,0,21.63,-100.73,-100.73,-11.01,17.13,-100.92,-100.92,-11,20.28,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:43:17:939,38.903701,-77.007249,32,33,423150,1,0,0,0,0,0,-80.4,-80.4,,,594,2115.750000,20,15,A,1,1,1,0,0,2323532,18.89,-106.65,-106.65,-10.83,19.53,-107.48,-107.48,-11.42,10.43,96,13.9,-104.71,-104.71,-11.46,13.04,-106.2,-106.2,-12.19,13.49,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:44:46:247,38.903652,-77.007313,33,34,423150,1,0,0,0,0,0,-76.9,-76.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2323448,18.89,-103.08,-103.08,-10.82,22.15,-103.33,-103.33,-11.01,16.9,32,22.65,-100.87,-100.87,-11.11,17.9,-102.35,-102.35,-11.87,18.45,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:46:07:349,38.903604,-77.007377,34,35,423150,1,0,0,0,0,0,-77,-77,,,594,2115.750000,20,15,A,1,1,1,0,0,2323384,18.89,-102.34,-102.34,-10.81,24.25,-102.71,-102.71,-10.83,19.46,0,21.78,-101.04,-101.04,-10.88,20.55,-101.99,-101.99,-11.36,21.25,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:47:31:131,38.903555,-77.007441,35,36,423150,1,0,0,0,0,0,-75.4,-75.4,,,594,2115.750000,20,15,A,1,1,1,0,0,2323352,18.89,-100.76,-100.76,-10.81,24.53,-101.01,-101.01,-10.82,21.33,32,23.11,-99.38,-99.38,-10.83,21.71,-100.34,-100.34,-11.33,22.49,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:48:54:420,38.903507,-77.007505,36,37,423150,1,0,0,0,0,0,-78.9,-78.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2323352,18.89,-105.85,-105.85,-10.81,21.3,-105.06,-105.06,-11.14,14,96,16.72,-103,-103,-11.25,14.92,-104.53,-104.53,-12.02,15.8,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:50:20:038,38.903458,-77.007569,37,38,423150,1,0,0,0,0,0,-77.1,-77.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2323256,18.89,-103.12,-103.12,-10.81,21.35,-103.23,-103.23,-10.84,19.77,96,21.1,-100.86,-100.86,-10.82,22.27,-102.29,-102.29,-11.59,21.58,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,14:51:39:490,38.903409,-77.007633,38,39,423150,1,0,0,0,0,0,-66.7,-66.7,,,594,2115.750000,20,15,A,1,1,1,0,0,2323252,18.89,-91.01,-91.01,-10.8,33.76,-91.09,-91.09,-10.79,32.76,0,30,-91.12,-91.12,-10.81,27.62,-91.07,-91.07,-10.78,29.1,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:33:10:297,38.903798,-77.007121,68,69,423150,1,0,0,0,0,0,-81.4,-81.4,,,594,2115.750000,20,15,A,1,1,1,0,0,2322104,18.88,-110.85,-110.85,-11.19,13.94,-109.54,-109.54,-11.46,10.2,0,12.43,-105.24,-105.24,-11.42,13.57,-107.91,-107.91,-12.92,13.07,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:34:38:466,38.903304,-77.007771,69,70,423150,1,0,0,0,0,0,-60.6,-60.6,,,594,2115.750000,20,15,A,1,1,1,0,0,2322004,18.88,-84.97,-84.97,-10.79,32.05,-84.91,-84.91,-10.8,28.86,0,28.86,-85.07,-85.07,-10.83,26.41,-84.98,-84.98,-10.77,27.93,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:36:03:701,38.902936,-77.008170,70,71,423150,1,0,0,0,0,0,-45,-45,,,594,2115.750000,20,15,A,1,1,1,0,0,2321972,18.88,-69.21,-69.21,-10.81,21.99,-69.49,-69.49,-10.95,17.82,0,19.95,-69.86,-69.86,-11.11,17.98,-69.53,-69.53,-10.88,19.27,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:37:31:305,38.903464,-77.007464,71,72,423150,1,0,0,0,0,0,-59,-59,,,594,2115.750000,20,15,A,1,1,1,0,0,2321944,18.88,-83.56,-83.56,-10.79,32.52,-83.63,-83.63,-10.8,31.09,0,31.76,-83.37,-83.37,-10.79,28.5,-83.52,-83.52,-10.86,30.39,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:38:57:369,38.903603,-77.007316,72,73,423150,1,0,0,0,0,0,-64.5,-64.5,,,594,2115.750000,20,15,A,1,1,1,0,0,2321960,18.88,-88.78,-88.78,-10.8,32.27,-89.19,-89.19,-10.81,23.21,0,25.62,-88.82,-88.82,-10.76,22.29,-88.93,-88.93,-10.83,24.22,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:40:26:548,38.904033,-77.006762,73,74,423150,1,0,0,0,0,0,-59,-59,,,594,2115.750000,20,15,A,1,1,1,0,0,2321880,18.88,-83.82,-83.82,-10.79,32.64,-83.71,-83.71,-10.79,29.63,0,29.57,-83.33,-83.33,-10.8,26.7,-83.62,-83.62,-10.94,28.36,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:41:43:188,38.903806,-77.007077,74,75,423150,1,0,0,0,0,0,-62.8,-62.8,,,594,2115.750000,20,15,A,1,1,1,0,0,2321808,18.88,-88.1,-88.1,-10.79,34.48,-87.76,-87.76,-10.82,21.97,0,25.07,-86.94,-86.94,-10.81,23.02,-87.58,-87.58,-11.13,24.19,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:43:19:067,38.903879,-77.007042,75,76,423150,1,0,0,0,0,0,-56.9,-56.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2321784,18.88,-81.29,-81.29,-10.8,29.26,-82.09,-82.09,-11.14,13.07,32,27.46,-81.75,-81.75,-11.38,12.81,-81.71,-81.71,-11.23,15.22,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:44:58:261,38.904154,-77.006727,76,77,423150,1,0,0,0,0,0,-52.7,-52.7,,,594,2115.750000,20,15,A,1,1,1,0,0,2321784,18.88,-77,-77,-10.79,33.21,-77.04,-77.04,-10.79,33.7,0,31.45,-77.26,-77.26,-10.82,29.49,-77.09,-77.09,-10.73,30.75,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:46:29:930,38.904251,-77.006680,77,78,423150,1,0,0,0,0,0,-63.5,-63.5,,,594,2115.750000,20,15,A,1,1,1,0,0,2321720,18.88,-88.11,-88.11,-10.79,32.34,-87.77,-87.77,-10.8,29.61,32,29.43,-87.91,-87.91,-10.81,26.85,-87.93,-87.93,-10.82,28.42,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:47:54:243,38.903563,-77.007486,78,79,423150,1,0,0,0,0,0,-70.5,-70.5,,,594,2115.750000,20,15,A,1,1,1,0,0,2321688,18.88,-94.87,-94.87,-10.8,30.7,-94.92,-94.92,-10.8,29.48,0,28.07,-95.02,-95.02,-10.79,25.62,-94.94,-94.94,-10.76,27.14,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:49:25:189,38.903263,-77.007828,79,80,423150,1,0,0,0,0,0,-62,-62,,,594,2115.750000,20,15,A,1,1,1,0,0,2321616,18.87,-86.32,-86.32,-10.8,32.26,-86.3,-86.3,-10.8,30.36,0,28.67,-86.5,-86.5,-10.82,27.03,-86.37,-86.37,-10.75,28.09,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:50:55:207,38.902989,-77.008204,80,81,423150,1,0,0,0,0,0,-63.6,-63.6,,,594,2115.750000,20,15,A,1,1,1,0,0,2321616,18.87,-88.45,-88.45,-10.79,33.14,-88.59,-88.59,-10.8,30.56,0,30.16,-87.79,-87.79,-10.79,30.19,-88.27,-88.27,-11.03,30.17,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:52:33:351,38.902391,-77.008938,81,82,423150,1,0,0,0,0,0,-46.1,-46.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2321560,18.87,-70.48,-70.48,-10.79,33.96,-70.52,-70.52,-10.8,30.88,0,29.48,-70.51,-70.51,-10.8,25.4,-70.5,-70.5,-10.8,27.72,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:53:56:864,38.902260,-77.009075,82,83,423150,1,0,0,0,0,0,-64.8,-64.8,,,594,2115.750000,20,15,A,1,1,1,0,0,2321496,18.87,-89.41,-89.41,-10.8,33.97,-89.49,-89.49,-10.8,32.99,0,30.23,-89.15,-89.15,-10.81,28.97,-89.35,-89.35,-10.9,29.76,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:55:22:421,38.902834,-77.008284,83,84,423150,1,0,0,0,0,0,-66.4,-66.4,,,594,2115.750000,20,15,A,1,1,1,0,0,2321424,18.87,-90.57,-90.57,-10.79,31.92,-90.55,-90.55,-10.8,34.4,0,31.38,-90.98,-90.98,-10.81,28,-90.69,-90.69,-10.66,30.06,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:56:43:568,38.902616,-77.008524,84,85,423150,1,0,0,0,0,0,-68.1,-68.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2321432,18.87,-92.35,-92.35,-10.79,34.04,-92.5,-92.5,-10.8,29.6,0,28.98,-92.65,-92.65,-10.86,26.09,-92.5,-92.5,-10.76,27.86,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:58:10:305,38.902616,-77.008524,85,86,423150,1,0,0,0,0,0,-67.2,-67.2,,,594,2115.750000,20,15,A,1,1,1,0,0,2321368,18.87,-91.54,-91.54,-10.8,31.35,-91.57,-91.57,-10.8,32.14,0,30.11,-91.69,-91.69,-10.82,26.64,-91.6,-91.6,-10.78,28.7,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,15:59:31:252,38.902617,-77.008524,86,87,423150,1,0,0,0,0,0,-67.9,-67.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2321384,18.87,-91.94,-91.94,-10.8,32.85,-92.31,-92.31,-10.81,23.49,0,25.95,-92.55,-92.55,-10.85,22.67,-92.25,-92.25,-10.68,24.69,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:00:59:850,38.902617,-77.008523,87,88,423150,1,0,0,0,0,0,-67.2,-67.2,,,594,2115.750000,20,15,A,1,1,1,0,0,2321352,18.87,-91.25,-91.25,-10.79,32.69,-91.57,-91.57,-10.8,27.38,0,28.41,-91.74,-91.74,-10.76,24.98,-91.51,-91.51,-10.67,27.06,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:02:24:066,38.902617,-77.008523,88,89,423150,1,0,0,0,0,0,-66.8,-66.8,,,594,2115.750000,20,15,A,1,1,1,0,0,2321228,18.87,-90.97,-90.97,-10.79,31.54,-91.18,-91.18,-10.8,28.83,0,28.78,-91.4,-91.4,-10.82,25.37,-91.17,-91.17,-10.7,27.43,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:03:49:301,38.902618,-77.008523,89,90,423150,1,0,0,0,0,0,-66.5,-66.5,,,594,2115.750000,20,15,A,1,1,1,0,0,2321204,18.87,-90.63,-90.63,-10.8,31,-90.91,-90.91,-10.8,29.04,0,28.78,-91.11,-91.11,-10.83,25.38,-90.88,-90.88,-10.7,27.44,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:05:13:433,38.902618,-77.008523,90,91,423150,1,0,0,0,0,0,-66.9,-66.9,,,594,2115.750000,20,15,A,1,1,1,0,0,2321176,18.87,-90.94,-90.94,-10.79,31.39,-91.27,-91.27,-10.8,27.39,0,28.15,-91.43,-91.43,-10.8,24.19,-91.2,-91.2,-10.69,26.52,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:06:37:243,38.902618,-77.008522,91,92,423150,1,0,0,0,0,0,-66.2,-66.2,,,594,2115.750000,20,15,A,1,1,1,0,0,2321144,18.87,-90.43,-90.43,-10.8,32.25,-90.58,-90.58,-10.8,29.39,0,29.36,-90.75,-90.75,-10.79,26.84,-90.58,-90.58,-10.71,28.42,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:07:58:935,38.902619,-77.008522,92,93,423150,1,0,0,0,0,0,-67.4,-67.4,,,594,2115.750000,20,15,A,1,1,1,0,0,2321112,18.87,-91.62,-91.62,-10.79,31.7,-91.7,-91.7,-10.8,27.6,0,28.31,-91.92,-91.92,-10.77,26.86,-91.74,-91.74,-10.69,27.81,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:09:25:005,38.902619,-77.008522,93,94,423150,1,0,0,0,0,0,-56.1,-56.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2321096,18.87,-80.58,-80.58,-10.8,33.61,-80.61,-80.61,-10.8,34.31,0,31.99,-80.53,-80.53,-10.81,30.15,-80.57,-80.57,-10.83,31.3,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:10:52:394,38.902217,-77.009048,94,95,423150,1,0,0,0,0,0,-65.1,-65.1,,,594,2115.750000,20,15,A,1,1,1,0,0,2321008,18.87,-89.55,-89.55,-10.79,32.49,-89.52,-89.52,-10.8,30.27,32,29.73,-89.57,-89.57,-10.77,28.26,-89.55,-89.55,-10.77,29.2,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:12:22:294,38.902737,-77.008330,95,96,423150,1,0,0,0,0,0,-46.8,-46.8,,,594,2115.750000,20,15,A,1,1,1,0,0,2320952,18.87,-71.2,-71.2,-10.8,32.75,-71.2,-71.2,-10.8,34.02,0,33.34,-71.19,-71.19,-10.81,32.23,-71.19,-71.19,-10.81,32.95,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
07/07/2026,16:13:48:055,38.902897,-77.008075,96,97,423150,1,0,0,0,0,0,-68.4,-68.4,,,594,2115.750000,20,15,A,1,1,1,0,0,2320908,18.87,-94.76,-94.76,-10.81,23.57,-94.7,-94.7,-10.82,20.43,32,22.21,-92.39,-92.39,-11.07,17.89,-96.41,-96.41,-14.36,22.21,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
